"No.","Time","Source","Destination","Protocol","Length","Info"
"415285","2016-10-08 13:35:31.529001","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100292 Ack=96532 Win=3072 Len=1"
"415462","2016-10-08 13:35:41.731430","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100292 Ack=96532 Win=3072 Len=1"
"415503","2016-10-08 13:35:46.949280","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"415538","2016-10-08 13:35:51.933608","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100292 Ack=96532 Win=3072 Len=1"
"415604","2016-10-08 13:35:58.979843","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"415608","2016-10-08 13:35:59.197203","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=100362 Ack=96601 Win=3072 Len=0"
"415627","2016-10-08 13:36:01.668926","192.168.1.196","52.1.40.122","TLSv1.2","139","Application Data"
"415630","2016-10-08 13:36:01.887443","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=100447 Ack=96670 Win=3072 Len=0"
"415679","2016-10-08 13:36:11.873652","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100446 Ack=96670 Win=3072 Len=1"
"415734","2016-10-08 13:36:22.076139","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100446 Ack=96670 Win=3072 Len=1"
"415760","2016-10-08 13:36:26.447627","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"415762","2016-10-08 13:36:26.447682","192.168.1.196","192.168.1.1","DNS","72","Standard query 0x0891 A pool.ntp.org"
"415764","2016-10-08 13:36:26.448330","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"415766","2016-10-08 13:36:26.448481","192.168.1.196","195.154.79.192","NTP","90","NTP Version 3, client"
"415793","2016-10-08 13:36:32.278776","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100446 Ack=96670 Win=3072 Len=1"
"415815","2016-10-08 13:36:37.499248","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"415836","2016-10-08 13:36:42.481488","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100446 Ack=96670 Win=3072 Len=1"
"415913","2016-10-08 13:36:52.684184","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100446 Ack=96670 Win=3072 Len=1"
"415956","2016-10-08 13:37:00.591001","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"415959","2016-10-08 13:37:00.808911","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=100516 Ack=96739 Win=3072 Len=0"
"416016","2016-10-08 13:37:10.795297","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100515 Ack=96739 Win=3072 Len=1"
"416061","2016-10-08 13:37:20.997770","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100515 Ack=96739 Win=3072 Len=1"
"416095","2016-10-08 13:37:29.307906","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"416098","2016-10-08 13:37:29.551104","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=100585 Ack=96808 Win=3072 Len=0"
"416108","2016-10-08 13:37:34.529269","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"416134","2016-10-08 13:37:39.537427","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100584 Ack=96808 Win=3072 Len=1"
"416217","2016-10-08 13:37:49.740048","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100584 Ack=96808 Win=3072 Len=1"
"416223","2016-10-08 13:37:51.123463","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"416227","2016-10-08 13:37:51.341634","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=100654 Ack=96877 Win=3072 Len=0"
"416287","2016-10-08 13:38:01.327916","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100653 Ack=96877 Win=3072 Len=1"
"416367","2016-10-08 13:38:11.530470","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100653 Ack=96877 Win=3072 Len=1"
"416416","2016-10-08 13:38:21.732845","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100653 Ack=96877 Win=3072 Len=1"
"416442","2016-10-08 13:38:26.949231","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"416541","2016-10-08 13:38:31.935477","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100653 Ack=96877 Win=3072 Len=1"
"416578","2016-10-08 13:38:42.137815","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100653 Ack=96877 Win=3072 Len=1"
"416634","2016-10-08 13:38:50.044871","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"416637","2016-10-08 13:38:50.267159","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=100723 Ack=96946 Win=3072 Len=0"
"416666","2016-10-08 13:39:00.253402","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100722 Ack=96946 Win=3072 Len=1"
"416808","2016-10-08 13:39:10.455711","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100722 Ack=96946 Win=3072 Len=1"
"416861","2016-10-08 13:39:20.658167","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100722 Ack=96946 Win=3072 Len=1"
"417114","2016-10-08 13:39:25.879222","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"417237","2016-10-08 13:39:30.860593","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100722 Ack=96946 Win=3072 Len=1"
"417298","2016-10-08 13:39:41.062950","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100722 Ack=96946 Win=3072 Len=1"
"417369","2016-10-08 13:39:48.964294","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"417379","2016-10-08 13:39:49.181445","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=100792 Ack=97015 Win=3072 Len=0"
"417421","2016-10-08 13:39:59.167718","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100791 Ack=97015 Win=3072 Len=1"
"417431","2016-10-08 13:40:02.344288","192.168.1.196","52.1.40.122","TLSv1.2","139","Application Data"
"417434","2016-10-08 13:40:02.706390","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=100877 Ack=97084 Win=3072 Len=0"
"417481","2016-10-08 13:40:12.692617","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100876 Ack=97084 Win=3072 Len=1"
"417530","2016-10-08 13:40:17.909275","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"417556","2016-10-08 13:40:22.895062","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100876 Ack=97084 Win=3072 Len=1"
"417597","2016-10-08 13:40:33.097336","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100876 Ack=97084 Win=3072 Len=1"
"417647","2016-10-08 13:40:43.299521","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100876 Ack=97084 Win=3072 Len=1"
"417688","2016-10-08 13:40:53.501855","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=100876 Ack=97084 Win=3072 Len=1"
"417729","2016-10-08 13:41:01.264048","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"417733","2016-10-08 13:41:01.482505","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=100946 Ack=97153 Win=3072 Len=0"
"417743","2016-10-08 13:41:04.774415","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"417745","2016-10-08 13:41:04.993133","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101015 Ack=97222 Win=3072 Len=0"
"417764","2016-10-08 13:41:09.999260","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"417789","2016-10-08 13:41:14.979253","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101014 Ack=97222 Win=3072 Len=1"
"417848","2016-10-08 13:41:22.948897","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"417903","2016-10-08 13:41:23.166701","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101084 Ack=97291 Win=3072 Len=0"
"417966","2016-10-08 13:41:33.152756","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101083 Ack=97291 Win=3072 Len=1"
"417992","2016-10-08 13:41:38.369284","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"418017","2016-10-08 13:41:43.355119","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101083 Ack=97291 Win=3072 Len=1"
"418080","2016-10-08 13:41:53.557488","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101083 Ack=97291 Win=3072 Len=1"
"418144","2016-10-08 13:42:03.759844","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101083 Ack=97291 Win=3072 Len=1"
"418182","2016-10-08 13:42:08.979223","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"418197","2016-10-08 13:42:13.962268","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101083 Ack=97291 Win=3072 Len=1"
"418248","2016-10-08 13:42:21.868856","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"418251","2016-10-08 13:42:22.085933","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101153 Ack=97360 Win=3072 Len=0"
"418282","2016-10-08 13:42:32.071777","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101152 Ack=97360 Win=3072 Len=1"
"418303","2016-10-08 13:42:37.289254","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"418326","2016-10-08 13:42:42.274036","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101152 Ack=97360 Win=3072 Len=1"
"418385","2016-10-08 13:42:52.026048","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"418388","2016-10-08 13:42:52.244045","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101222 Ack=97429 Win=3072 Len=0"
"418428","2016-10-08 13:43:02.230105","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101221 Ack=97429 Win=3072 Len=1"
"418451","2016-10-08 13:43:07.449277","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"418547","2016-10-08 13:43:12.432413","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101221 Ack=97429 Win=3072 Len=1"
"418605","2016-10-08 13:43:22.634711","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101221 Ack=97429 Win=3072 Len=1"
"418649","2016-10-08 13:43:32.837048","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101221 Ack=97429 Win=3072 Len=1"
"418663","2016-10-08 13:43:34.225671","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"418667","2016-10-08 13:43:34.443408","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101291 Ack=97498 Win=3072 Len=0"
"418698","2016-10-08 13:43:38.059305","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"418814","2016-10-08 13:43:44.429403","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101290 Ack=97498 Win=3072 Len=1"
"418868","2016-10-08 13:43:54.631726","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101290 Ack=97498 Win=3072 Len=1"
"418890","2016-10-08 13:43:59.849207","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"418973","2016-10-08 13:44:03.015460","192.168.1.196","52.1.40.122","TLSv1.2","139","Application Data"
"418977","2016-10-08 13:44:03.233378","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101376 Ack=97567 Win=3072 Len=0"
"419027","2016-10-08 13:44:13.219538","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101375 Ack=97567 Win=3072 Len=1"
"419097","2016-10-08 13:44:23.421898","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101375 Ack=97567 Win=3072 Len=1"
"419124","2016-10-08 13:44:28.639262","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"419149","2016-10-08 13:44:33.624095","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101375 Ack=97567 Win=3072 Len=1"
"419209","2016-10-08 13:44:43.826362","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101375 Ack=97567 Win=3072 Len=1"
"419260","2016-10-08 13:44:54.028684","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101375 Ack=97567 Win=3072 Len=1"
"419296","2016-10-08 13:44:59.249224","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"419312","2016-10-08 13:45:01.934993","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"419318","2016-10-08 13:45:02.378697","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101445 Ack=97636 Win=3072 Len=0"
"419378","2016-10-08 13:45:12.364684","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101444 Ack=97636 Win=3072 Len=1"
"419429","2016-10-08 13:45:22.566931","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101444 Ack=97636 Win=3072 Len=1"
"419449","2016-10-08 13:45:27.789239","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"419462","2016-10-08 13:45:32.769201","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101444 Ack=97636 Win=3072 Len=1"
"419606","2016-10-08 13:45:42.971498","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101444 Ack=97636 Win=3072 Len=1"
"419674","2016-10-08 13:45:53.173683","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101444 Ack=97636 Win=3072 Len=1"
"419784","2016-10-08 13:45:58.399290","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"419804","2016-10-08 13:46:00.854180","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"419812","2016-10-08 13:46:01.071402","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101514 Ack=97705 Win=3072 Len=0"
"419820","2016-10-08 13:46:03.344410","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"419823","2016-10-08 13:46:03.562085","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101583 Ack=97774 Win=3072 Len=0"
"419875","2016-10-08 13:46:13.548008","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101582 Ack=97774 Win=3072 Len=1"
"419925","2016-10-08 13:46:23.750235","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101582 Ack=97774 Win=3072 Len=1"
"419936","2016-10-08 13:46:26.043530","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"419938","2016-10-08 13:46:26.043588","192.168.1.196","192.168.1.1","DNS","72","Standard query 0x0892 A pool.ntp.org"
"419940","2016-10-08 13:46:26.044234","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"419942","2016-10-08 13:46:26.044384","192.168.1.196","109.87.50.122","NTP","90","NTP Version 3, client"
"419990","2016-10-08 13:46:33.952295","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101582 Ack=97774 Win=3072 Len=1"
"420035","2016-10-08 13:46:44.154271","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101582 Ack=97774 Win=3072 Len=1"
"420070","2016-10-08 13:46:49.379255","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"420102","2016-10-08 13:46:54.356255","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101582 Ack=97774 Win=3072 Len=1"
"420134","2016-10-08 13:47:02.262769","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"420137","2016-10-08 13:47:02.480327","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101652 Ack=97843 Win=3072 Len=0"
"420177","2016-10-08 13:47:12.466257","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101651 Ack=97843 Win=3072 Len=1"
"420253","2016-10-08 13:47:22.668356","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101651 Ack=97843 Win=3072 Len=1"
"420317","2016-10-08 13:47:32.870662","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101651 Ack=97843 Win=3072 Len=1"
"420371","2016-10-08 13:47:38.089253","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"420392","2016-10-08 13:47:43.072837","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101651 Ack=97843 Win=3072 Len=1"
"420454","2016-10-08 13:47:52.840785","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"420457","2016-10-08 13:47:53.058418","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101721 Ack=97912 Win=3072 Len=0"
"420483","2016-10-08 13:48:03.044517","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101720 Ack=97912 Win=3072 Len=1"
"420488","2016-10-08 13:48:03.682822","192.168.1.196","52.1.40.122","TLSv1.2","139","Application Data"
"420492","2016-10-08 13:48:03.901853","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101806 Ack=97981 Win=3072 Len=0"
"420598","2016-10-08 13:48:13.888178","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101805 Ack=97981 Win=3072 Len=1"
"420710","2016-10-08 13:48:24.090749","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101805 Ack=97981 Win=3072 Len=1"
"420732","2016-10-08 13:48:29.309252","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"420742","2016-10-08 13:48:32.637081","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"420745","2016-10-08 13:48:32.854862","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101875 Ack=98050 Win=3072 Len=0"
"420791","2016-10-08 13:48:42.841318","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101874 Ack=98050 Win=3072 Len=1"
"420868","2016-10-08 13:48:53.043966","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101874 Ack=98050 Win=3072 Len=1"
"420938","2016-10-08 13:49:03.246620","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101874 Ack=98050 Win=3072 Len=1"
"421037","2016-10-08 13:49:13.449198","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101874 Ack=98050 Win=3072 Len=1"
"421063","2016-10-08 13:49:18.669274","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"421087","2016-10-08 13:49:23.651895","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101874 Ack=98050 Win=3072 Len=1"
"421109","2016-10-08 13:49:31.558814","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"421120","2016-10-08 13:49:31.804332","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=101944 Ack=98119 Win=3072 Len=0"
"421165","2016-10-08 13:49:41.790711","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101943 Ack=98119 Win=3072 Len=1"
"421223","2016-10-08 13:49:51.993452","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101943 Ack=98119 Win=3072 Len=1"
"421259","2016-10-08 13:50:02.196190","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101943 Ack=98119 Win=3072 Len=1"
"421284","2016-10-08 13:50:07.419251","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"421325","2016-10-08 13:50:12.398932","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101943 Ack=98119 Win=3072 Len=1"
"421376","2016-10-08 13:50:22.601738","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=101943 Ack=98119 Win=3072 Len=1"
"421485","2016-10-08 13:50:30.479795","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"421488","2016-10-08 13:50:30.696811","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=102013 Ack=98188 Win=3072 Len=0"
"421546","2016-10-08 13:50:40.683106","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=102012 Ack=98188 Win=3072 Len=1"
"421631","2016-10-08 13:50:50.885658","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=102012 Ack=98188 Win=3072 Len=1"
"421688","2016-10-08 13:50:56.109244","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"421705","2016-10-08 13:51:01.088326","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=102012 Ack=98188 Win=3072 Len=1"
"421711","2016-10-08 13:51:01.916845","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"421714","2016-10-08 13:51:02.134734","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=102082 Ack=98257 Win=3072 Len=0"
"421758","2016-10-08 13:51:12.120981","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=102081 Ack=98257 Win=3072 Len=1"
"421806","2016-10-08 13:51:22.323365","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=102081 Ack=98257 Win=3072 Len=1"
"421866","2016-10-08 13:51:32.525753","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=102081 Ack=98257 Win=3072 Len=1"
"421904","2016-10-08 13:51:42.728132","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=102081 Ack=98257 Win=3072 Len=1"
"421934","2016-10-08 13:51:47.949266","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"421969","2016-10-08 13:51:52.930617","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=102081 Ack=98257 Win=3072 Len=1"
"421997","2016-10-08 13:52:00.837282","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"422000","2016-10-08 13:52:01.054405","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=102151 Ack=98326 Win=3072 Len=0"
"422014","2016-10-08 13:52:04.358343","192.168.1.196","52.1.40.122","TLSv1.2","139","Application Data"
"422017","2016-10-08 13:52:04.576072","192.168.1.196","52.1.40.122","TCP","60","2179  >  443 [ACK] Seq=102236 Ack=98395 Win=3072 Len=0"
"422065","2016-10-08 13:52:14.562259","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=102235 Ack=98395 Win=3072 Len=1"
"422135","2016-10-08 13:52:24.764847","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=102235 Ack=98395 Win=3072 Len=1"
"422199","2016-10-08 13:52:34.967664","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 2179  >  443 [ACK] Seq=102235 Ack=98395 Win=3072 Len=1"
"422219","2016-10-08 13:52:40.189284","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
