"No.","Time","Source","Destination","Protocol","Length","Info"
"421943","2016-09-24 12:42:40.090054","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42013 Ack=41701 Win=3072 Len=1"
"421982","2016-09-24 12:42:41.496945","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"421987","2016-09-24 12:42:41.715755","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42083 Ack=41770 Win=3072 Len=0"
"422099","2016-09-24 12:42:45.309243","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"422131","2016-09-24 12:42:47.486898","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"422134","2016-09-24 12:42:47.705365","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42152 Ack=41839 Win=3072 Len=0"
"422419","2016-09-24 12:42:57.691252","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42151 Ack=41839 Win=3072 Len=1"
"422643","2016-09-24 12:43:07.893788","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42151 Ack=41839 Win=3072 Len=1"
"422692","2016-09-24 12:43:18.096424","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42151 Ack=41839 Win=3072 Len=1"
"422740","2016-09-24 12:43:28.298820","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42151 Ack=41839 Win=3072 Len=1"
"422761","2016-09-24 12:43:33.519221","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"422785","2016-09-24 12:43:38.501425","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42151 Ack=41839 Win=3072 Len=1"
"422825","2016-09-24 12:43:46.405569","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"422828","2016-09-24 12:43:46.623674","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42221 Ack=41908 Win=3072 Len=0"
"422871","2016-09-24 12:43:56.609443","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42220 Ack=41908 Win=3072 Len=1"
"422900","2016-09-24 12:44:06.811882","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42220 Ack=41908 Win=3072 Len=1"
"422952","2016-09-24 12:44:17.014201","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42220 Ack=41908 Win=3072 Len=1"
"422985","2016-09-24 12:44:22.239276","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"423099","2016-09-24 12:44:27.216504","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42220 Ack=41908 Win=3072 Len=1"
"423137","2016-09-24 12:44:37.419071","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42220 Ack=41908 Win=3072 Len=1"
"423181","2016-09-24 12:44:45.323583","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"423185","2016-09-24 12:44:45.541350","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42290 Ack=41977 Win=3072 Len=0"
"423227","2016-09-24 12:44:55.527059","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42289 Ack=41977 Win=3072 Len=1"
"423282","2016-09-24 12:45:05.729278","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42289 Ack=41977 Win=3072 Len=1"
"423312","2016-09-24 12:45:10.847531","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"423315","2016-09-24 12:45:10.949276","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"423319","2016-09-24 12:45:11.066881","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42359 Ack=42046 Win=3072 Len=0"
"423331","2016-09-24 12:45:15.063666","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"423334","2016-09-24 12:45:15.282059","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42428 Ack=42115 Win=3072 Len=0"
"423370","2016-09-24 12:45:25.267595","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42427 Ack=42115 Win=3072 Len=1"
"423398","2016-09-24 12:45:35.469801","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42427 Ack=42115 Win=3072 Len=1"
"423464","2016-09-24 12:45:45.672102","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42427 Ack=42115 Win=3072 Len=1"
"423684","2016-09-24 12:45:55.874334","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42427 Ack=42115 Win=3072 Len=1"
"423737","2016-09-24 12:46:01.099284","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"423922","2016-09-24 12:46:06.076727","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42427 Ack=42115 Win=3072 Len=1"
"424141","2016-09-24 12:46:13.980762","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"424144","2016-09-24 12:46:14.199237","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42497 Ack=42184 Win=3072 Len=0"
"424320","2016-09-24 12:46:20.341856","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"424322","2016-09-24 12:46:20.561352","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42582 Ack=42253 Win=3072 Len=0"
"424463","2016-09-24 12:46:30.547205","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42581 Ack=42253 Win=3072 Len=1"
"424694","2016-09-24 12:46:40.749550","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42581 Ack=42253 Win=3072 Len=1"
"424829","2016-09-24 12:46:45.969254","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"425073","2016-09-24 12:46:50.951725","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42581 Ack=42253 Win=3072 Len=1"
"425318","2016-09-24 12:47:01.153910","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42581 Ack=42253 Win=3072 Len=1"
"425534","2016-09-24 12:47:11.356220","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42581 Ack=42253 Win=3072 Len=1"
"425732","2016-09-24 12:47:19.259878","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"425735","2016-09-24 12:47:19.477844","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42651 Ack=42322 Win=3072 Len=0"
"426124","2016-09-24 12:47:29.463370","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42650 Ack=42322 Win=3072 Len=1"
"426281","2016-09-24 12:47:34.689221","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"426389","2016-09-24 12:47:39.665269","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42650 Ack=42322 Win=3072 Len=1"
"426417","2016-09-24 12:47:40.199184","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"426423","2016-09-24 12:47:40.417426","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42720 Ack=42391 Win=3072 Len=0"
"426600","2016-09-24 12:47:48.348412","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"426603","2016-09-24 12:47:48.566690","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42789 Ack=42460 Win=3072 Len=0"
"426830","2016-09-24 12:47:58.552313","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42788 Ack=42460 Win=3072 Len=1"
"426902","2016-09-24 12:48:03.769220","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"427004","2016-09-24 12:48:08.754551","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42788 Ack=42460 Win=3072 Len=1"
"427389","2016-09-24 12:48:18.956881","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42788 Ack=42460 Win=3072 Len=1"
"427597","2016-09-24 12:48:29.158988","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42788 Ack=42460 Win=3072 Len=1"
"427659","2016-09-24 12:48:34.379255","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"427850","2016-09-24 12:48:39.361321","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42788 Ack=42460 Win=3072 Len=1"
"428169","2016-09-24 12:48:47.266146","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"428173","2016-09-24 12:48:47.484731","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42858 Ack=42529 Win=3072 Len=0"
"428499","2016-09-24 12:48:57.470526","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42857 Ack=42529 Win=3072 Len=1"
"428669","2016-09-24 12:49:02.689233","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"428919","2016-09-24 12:49:07.672727","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42857 Ack=42529 Win=3072 Len=1"
"429222","2016-09-24 12:49:17.874941","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42857 Ack=42529 Win=3072 Len=1"
"429414","2016-09-24 12:49:28.076984","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42857 Ack=42529 Win=3072 Len=1"
"429597","2016-09-24 12:49:33.299205","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"429729","2016-09-24 12:49:38.279034","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42857 Ack=42529 Win=3072 Len=1"
"430003","2016-09-24 12:49:46.183006","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"430008","2016-09-24 12:49:46.400631","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42927 Ack=42598 Win=3072 Len=0"
"430209","2016-09-24 12:49:56.386225","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42926 Ack=42598 Win=3072 Len=1"
"430354","2016-09-24 12:50:01.609280","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"430485","2016-09-24 12:50:06.588243","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42926 Ack=42598 Win=3072 Len=1"
"430577","2016-09-24 12:50:09.552780","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"430582","2016-09-24 12:50:09.771440","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=42996 Ack=42667 Win=3072 Len=0"
"430727","2016-09-24 12:50:19.757202","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=42995 Ack=42667 Win=3072 Len=1"
"430833","2016-09-24 12:50:21.006420","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"430840","2016-09-24 12:50:21.224798","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43081 Ack=42736 Win=3072 Len=0"
"431091","2016-09-24 12:50:31.210343","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43080 Ack=42736 Win=3072 Len=1"
"431180","2016-09-24 12:50:36.429284","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"431281","2016-09-24 12:50:41.412604","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43080 Ack=42736 Win=3072 Len=1"
"431594","2016-09-24 12:50:51.614938","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43080 Ack=42736 Win=3072 Len=1"
"431805","2016-09-24 12:51:01.816941","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43080 Ack=42736 Win=3072 Len=1"
"431976","2016-09-24 12:51:07.039230","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"432105","2016-09-24 12:51:12.019028","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43080 Ack=42736 Win=3072 Len=1"
"432307","2016-09-24 12:51:19.923800","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"432315","2016-09-24 12:51:20.141549","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43150 Ack=42805 Win=3072 Len=0"
"432562","2016-09-24 12:51:30.127235","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43149 Ack=42805 Win=3072 Len=1"
"432714","2016-09-24 12:51:35.349259","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"432743","2016-09-24 12:51:40.329309","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43149 Ack=42805 Win=3072 Len=1"
"433052","2016-09-24 12:51:50.531548","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43149 Ack=42805 Win=3072 Len=1"
"433098","2016-09-24 12:51:51.642263","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"433100","2016-09-24 12:51:51.642321","192.168.1.196","192.168.1.1","DNS","72","Standard query 0x0062 A pool.ntp.org"
"433105","2016-09-24 12:51:51.713100","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"433107","2016-09-24 12:51:51.713249","192.168.1.196","110.21.101.199","NTP","90","NTP Version 3, client"
"433314","2016-09-24 12:52:00.733802","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43149 Ack=42805 Win=3072 Len=1"
"433446","2016-09-24 12:52:05.959271","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"433489","2016-09-24 12:52:10.936110","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43149 Ack=42805 Win=3072 Len=1"
"433966","2016-09-24 12:52:18.841692","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"433981","2016-09-24 12:52:19.059389","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43219 Ack=42874 Win=3072 Len=0"
"434328","2016-09-24 12:52:29.045053","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43218 Ack=42874 Win=3072 Len=1"
"434554","2016-09-24 12:52:38.897852","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"434557","2016-09-24 12:52:39.116152","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43288 Ack=42943 Win=3072 Len=0"
"434738","2016-09-24 12:52:49.101797","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43287 Ack=42943 Win=3072 Len=1"
"434740","2016-09-24 12:52:49.262469","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"434747","2016-09-24 12:52:49.480645","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43357 Ack=43012 Win=3072 Len=0"
"434876","2016-09-24 12:52:54.319232","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"435027","2016-09-24 12:52:59.466058","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43356 Ack=43012 Win=3072 Len=1"
"435299","2016-09-24 12:53:09.667879","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43356 Ack=43012 Win=3072 Len=1"
"435474","2016-09-24 12:53:19.869767","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43356 Ack=43012 Win=3072 Len=1"
"435771","2016-09-24 12:53:30.072052","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43356 Ack=43012 Win=3072 Len=1"
"436025","2016-09-24 12:53:40.274134","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43356 Ack=43012 Win=3072 Len=1"
"436074","2016-09-24 12:53:45.499262","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"436137","2016-09-24 12:53:48.179862","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"436141","2016-09-24 12:53:48.397623","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43426 Ack=43081 Win=3072 Len=0"
"436407","2016-09-24 12:53:58.383320","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43425 Ack=43081 Win=3072 Len=1"
"436748","2016-09-24 12:54:08.585631","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43425 Ack=43081 Win=3072 Len=1"
"436928","2016-09-24 12:54:18.787826","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43425 Ack=43081 Win=3072 Len=1"
"437046","2016-09-24 12:54:21.665903","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"437053","2016-09-24 12:54:21.884068","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43511 Ack=43150 Win=3072 Len=0"
"437201","2016-09-24 12:54:31.869633","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43510 Ack=43150 Win=3072 Len=1"
"437403","2016-09-24 12:54:37.089232","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"437503","2016-09-24 12:54:42.071892","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43510 Ack=43150 Win=3072 Len=1"
"437803","2016-09-24 12:54:52.274237","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43510 Ack=43150 Win=3072 Len=1"
"438198","2016-09-24 12:55:02.476471","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43510 Ack=43150 Win=3072 Len=1"
"438289","2016-09-24 12:55:06.053616","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"438292","2016-09-24 12:55:06.275574","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43580 Ack=43219 Win=3072 Len=0"
"438341","2016-09-24 12:55:08.246816","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"438345","2016-09-24 12:55:08.464884","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43649 Ack=43288 Win=3072 Len=0"
"438543","2016-09-24 12:55:16.062626","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"438553","2016-09-24 12:55:16.284421","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43718 Ack=43357 Win=3072 Len=0"
"438812","2016-09-24 12:55:26.270069","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43717 Ack=43357 Win=3072 Len=1"
"438937","2016-09-24 12:55:31.489229","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"439051","2016-09-24 12:55:36.472200","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43717 Ack=43357 Win=3072 Len=1"
"439293","2016-09-24 12:55:46.674389","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43717 Ack=43357 Win=3072 Len=1"
"439545","2016-09-24 12:55:56.876669","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43717 Ack=43357 Win=3072 Len=1"
"439796","2016-09-24 12:56:07.078954","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43717 Ack=43357 Win=3072 Len=1"
"440005","2016-09-24 12:56:14.980523","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"440010","2016-09-24 12:56:15.198351","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43787 Ack=43426 Win=3072 Len=0"
"440177","2016-09-24 12:56:20.199235","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"440302","2016-09-24 12:56:25.184177","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43786 Ack=43426 Win=3072 Len=1"
"440500","2016-09-24 12:56:35.386573","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43786 Ack=43426 Win=3072 Len=1"
"440558","2016-09-24 12:56:45.589050","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43786 Ack=43426 Win=3072 Len=1"
"440848","2016-09-24 12:56:55.791625","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43786 Ack=43426 Win=3072 Len=1"
"441023","2016-09-24 12:57:05.994016","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43786 Ack=43426 Win=3072 Len=1"
"441151","2016-09-24 12:57:11.219247","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"441311","2016-09-24 12:57:13.899465","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"441318","2016-09-24 12:57:14.117225","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43856 Ack=43495 Win=3072 Len=0"
"441635","2016-09-24 12:57:24.102923","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43855 Ack=43495 Win=3072 Len=1"
"441847","2016-09-24 12:57:34.305283","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43855 Ack=43495 Win=3072 Len=1"
"442001","2016-09-24 12:57:37.603702","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"442005","2016-09-24 12:57:37.822095","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43925 Ack=43564 Win=3072 Len=0"
"442241","2016-09-24 12:57:47.808188","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43924 Ack=43564 Win=3072 Len=1"
"442295","2016-09-24 12:57:50.081126","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"442309","2016-09-24 12:57:50.299586","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=43994 Ack=43633 Win=3072 Len=0"
"442575","2016-09-24 12:58:00.285501","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43993 Ack=43633 Win=3072 Len=1"
"442713","2016-09-24 12:58:05.509269","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"442842","2016-09-24 12:58:10.487837","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43993 Ack=43633 Win=3072 Len=1"
"443106","2016-09-24 12:58:20.690235","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=43993 Ack=43633 Win=3072 Len=1"
"443158","2016-09-24 12:58:22.331823","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"443165","2016-09-24 12:58:22.550415","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=44079 Ack=43702 Win=3072 Len=0"
"443441","2016-09-24 12:58:32.536166","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=44078 Ack=43702 Win=3072 Len=1"
"443715","2016-09-24 12:58:42.738427","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=44078 Ack=43702 Win=3072 Len=1"
"443858","2016-09-24 12:58:47.959255","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"443969","2016-09-24 12:58:52.940659","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=44078 Ack=43702 Win=3072 Len=1"
"444234","2016-09-24 12:59:03.142912","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=44078 Ack=43702 Win=3072 Len=1"
"444516","2016-09-24 12:59:13.345161","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=44078 Ack=43702 Win=3072 Len=1"
"444720","2016-09-24 12:59:21.250813","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"444740","2016-09-24 12:59:21.468990","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=44148 Ack=43771 Win=3072 Len=0"
"444879","2016-09-24 12:59:26.469545","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
