"No.","Time","Source","Destination","Protocol","Length","Info"
"205170","2016-09-25 08:02:13.626208","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=6788 Ack=6485 Win=27744 Len=0"
"205171","2016-09-25 08:02:13.626320","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"205180","2016-09-25 08:02:15.620651","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"205220","2016-09-25 08:02:24.869830","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"205314","2016-09-25 08:02:42.647892","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"205322","2016-09-25 08:02:43.655248","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"205326","2016-09-25 08:02:43.917975","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=6870 Ack=6526 Win=27744 Len=0"
"205347","2016-09-25 08:02:48.882929","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"205348","2016-09-25 08:02:48.903162","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"205356","2016-09-25 08:02:51.897620","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"205428","2016-09-25 08:03:09.672861","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"205460","2016-09-25 08:03:13.625838","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=6870 Ack=6567 Win=27744 Len=0"
"205461","2016-09-25 08:03:13.625955","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"205490","2016-09-25 08:03:18.923074","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"205647","2016-09-25 08:03:36.699167","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"205671","2016-09-25 08:03:40.128992","192.168.1.240","204.11.201.12","NTP","90","NTP Version 4, client"
"205682","2016-09-25 08:03:43.652919","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"205693","2016-09-25 08:03:43.909812","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=6952 Ack=6608 Win=27744 Len=0"
"205711","2016-09-25 08:03:45.300621","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"205715","2016-09-25 08:03:45.951137","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"205806","2016-09-25 08:04:03.724512","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"205847","2016-09-25 08:04:12.978077","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"205854","2016-09-25 08:04:13.629323","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=6952 Ack=6649 Win=27744 Len=0"
"205855","2016-09-25 08:04:13.629434","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"205921","2016-09-25 08:04:30.753555","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"205972","2016-09-25 08:04:40.004194","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"205983","2016-09-25 08:04:43.658440","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"205986","2016-09-25 08:04:43.921240","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7034 Ack=6690 Win=27744 Len=0"
"206013","2016-09-25 08:04:48.886784","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"206049","2016-09-25 08:04:57.776990","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"206082","2016-09-25 08:05:07.031406","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"206128","2016-09-25 08:05:13.632926","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7034 Ack=6731 Win=27744 Len=0"
"206129","2016-09-25 08:05:13.633682","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"206194","2016-09-25 08:05:24.799488","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"206224","2016-09-25 08:05:34.054373","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"206311","2016-09-25 08:05:43.663029","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"206316","2016-09-25 08:05:43.928650","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7116 Ack=6772 Win=27744 Len=0"
"206554","2016-09-25 08:05:48.885454","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"206571","2016-09-25 08:05:50.724927","192.168.1.240","192.168.1.1","DNS","88","Standard query 0xce4d A device-metrics-us.amazon.com"
"206574","2016-09-25 08:05:50.910789","192.168.1.240","54.239.26.180","TCP","74","36023  >  443 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=15824316 TSecr=0 WS=16"
"206576","2016-09-25 08:05:51.120435","192.168.1.240","54.239.26.180","TCP","54","36023  >  443 [ACK] Seq=1 Ack=1 Win=4384 Len=0"
"206577","2016-09-25 08:05:51.241577","192.168.1.240","54.239.26.180","TLSv1","571","Client Hello"
"206582","2016-09-25 08:05:51.460753","192.168.1.240","54.239.26.180","TCP","54","36023  >  443 [ACK] Seq=518 Ack=1461 Win=7312 Len=0"
"206583","2016-09-25 08:05:51.460871","192.168.1.240","54.239.26.180","TCP","54","36023  >  443 [ACK] Seq=518 Ack=2921 Win=10224 Len=0"
"206584","2016-09-25 08:05:51.460935","192.168.1.240","54.239.26.180","TCP","54","36023  >  443 [ACK] Seq=518 Ack=2976 Win=10224 Len=0"
"206585","2016-09-25 08:05:51.480112","192.168.1.240","54.239.26.180","TLSv1","380","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"206589","2016-09-25 08:05:51.718737","192.168.1.240","54.239.26.180","TCP","54","36023  >  443 [ACK] Seq=844 Ack=3035 Win=10224 Len=0"
"206590","2016-09-25 08:05:51.720860","192.168.1.240","54.239.26.180","TLSv1","1514","Application Data"
"206591","2016-09-25 08:05:51.720975","192.168.1.240","54.239.26.180","TLSv1","396","Application Data"
"206593","2016-09-25 08:05:51.826653","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"206595","2016-09-25 08:05:51.928979","192.168.1.240","54.239.26.180","TLSv1","368","Application Data, Application Data"
"206597","2016-09-25 08:05:52.190398","192.168.1.240","54.239.26.180","TCP","54","36023  >  443 [ACK] Seq=2960 Ack=3200 Win=13152 Len=0"
"206608","2016-09-25 08:05:53.206353","192.168.1.240","54.239.26.180","TCP","54","36023  >  443 [ACK] Seq=2960 Ack=3237 Win=13152 Len=0"
"206609","2016-09-25 08:05:53.244999","192.168.1.240","54.239.26.180","TCP","54","36023  >  443 [ACK] Seq=2960 Ack=3238 Win=13152 Len=0"
"206644","2016-09-25 08:06:01.078948","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"206674","2016-09-25 08:06:08.057880","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206675)"
"206676","2016-09-25 08:06:08.061793","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206677)"
"206678","2016-09-25 08:06:08.067625","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206679)"
"206680","2016-09-25 08:06:08.069586","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206681)"
"206682","2016-09-25 08:06:08.073412","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206683)"
"206684","2016-09-25 08:06:08.077415","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206685)"
"206686","2016-09-25 08:06:08.085665","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206687)"
"206688","2016-09-25 08:06:08.089269","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206689)"
"206690","2016-09-25 08:06:08.093073","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206691)"
"206692","2016-09-25 08:06:08.097969","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206693)"
"206694","2016-09-25 08:06:08.102475","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206695)"
"206696","2016-09-25 08:06:08.108639","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206697)"
"206698","2016-09-25 08:06:08.112550","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206699)"
"206700","2016-09-25 08:06:08.116492","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206701)"
"206702","2016-09-25 08:06:08.120213","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206703)"
"206704","2016-09-25 08:06:08.125635","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206705)"
"206706","2016-09-25 08:06:08.128411","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206707)"
"206708","2016-09-25 08:06:08.132139","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206709)"
"206710","2016-09-25 08:06:08.139836","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206711)"
"206712","2016-09-25 08:06:08.143684","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=12201/43311, ttl=64 (reply in 206713)"
"206714","2016-09-25 08:06:08.161059","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x7962 A www.example.com"
"206715","2016-09-25 08:06:08.161220","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x46bf AAAA www.example.com"
"206718","2016-09-25 08:06:08.187623","192.168.1.240","93.184.216.34","TCP","74","46666  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=15828738 TSecr=0 WS=16"
"206721","2016-09-25 08:06:08.341740","192.168.1.240","93.184.216.34","TCP","66","46666  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=15828778 TSecr=2662322219"
"206722","2016-09-25 08:06:08.341880","192.168.1.240","93.184.216.34","TCP","66","46666  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=15828778 TSecr=2662322219"
"206723","2016-09-25 08:06:08.342911","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x47a4 A www.example.net"
"206724","2016-09-25 08:06:08.343061","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x7a43 AAAA www.example.net"
"206727","2016-09-25 08:06:08.357224","192.168.1.240","93.184.216.34","TCP","74","46667  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=15828782 TSecr=0 WS=16"
"206730","2016-09-25 08:06:08.513918","192.168.1.240","93.184.216.34","TCP","66","46666  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=15828817 TSecr=2662322258"
"206731","2016-09-25 08:06:08.514768","192.168.1.240","93.184.216.34","TCP","66","46667  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=15828823 TSecr=2661307309"
"206732","2016-09-25 08:06:08.515399","192.168.1.240","93.184.216.34","TCP","66","46667  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=15828823 TSecr=2661307309"
"206733","2016-09-25 08:06:08.517359","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x2cd2 A www.example.org"
"206734","2016-09-25 08:06:08.517508","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xcb9e AAAA www.example.org"
"206737","2016-09-25 08:06:08.534921","192.168.1.240","93.184.216.34","TCP","74","46668  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=15828828 TSecr=0 WS=16"
"206740","2016-09-25 08:06:08.667087","192.168.1.240","93.184.216.34","TCP","66","46667  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=15828862 TSecr=2661307348"
"206742","2016-09-25 08:06:08.690563","192.168.1.240","93.184.216.34","TCP","66","46668  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=15828868 TSecr=2661455419"
"206743","2016-09-25 08:06:08.690698","192.168.1.240","93.184.216.34","TCP","66","46668  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=15828868 TSecr=2661455419"
"206746","2016-09-25 08:06:08.842968","192.168.1.240","93.184.216.34","TCP","66","46668  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=15828907 TSecr=2661455458"
"206781","2016-09-25 08:06:13.631977","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7116 Ack=6813 Win=27744 Len=0"
"206782","2016-09-25 08:06:13.632554","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"206794","2016-09-25 08:06:16.220781","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"206802","2016-09-25 08:06:18.635444","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"206804","2016-09-25 08:06:18.853394","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"206839","2016-09-25 08:06:28.114008","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"206918","2016-09-25 08:06:43.662878","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"206922","2016-09-25 08:06:43.932237","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7198 Ack=6854 Win=27744 Len=0"
"206940","2016-09-25 08:06:45.879025","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"206951","2016-09-25 08:06:48.882429","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"206986","2016-09-25 08:06:55.131599","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"207085","2016-09-25 08:07:12.914229","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"207090","2016-09-25 08:07:13.628223","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7198 Ack=6895 Win=27744 Len=0"
"207091","2016-09-25 08:07:13.628335","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"207124","2016-09-25 08:07:18.631471","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"207153","2016-09-25 08:07:22.158741","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"207209","2016-09-25 08:07:39.930025","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"207239","2016-09-25 08:07:43.659128","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"207243","2016-09-25 08:07:43.924168","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7280 Ack=6936 Win=27744 Len=0"
"207267","2016-09-25 08:07:48.889153","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"207270","2016-09-25 08:07:49.192551","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"207347","2016-09-25 08:08:06.957040","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"207375","2016-09-25 08:08:11.973063","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"207384","2016-09-25 08:08:13.635236","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7280 Ack=6977 Win=27744 Len=0"
"207385","2016-09-25 08:08:13.635816","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"207401","2016-09-25 08:08:16.213187","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"207404","2016-09-25 08:08:17.520599","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"207410","2016-09-25 08:08:18.638968","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"207597","2016-09-25 08:08:33.983389","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"207688","2016-09-25 08:08:43.240479","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"207690","2016-09-25 08:08:43.663026","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"207699","2016-09-25 08:08:44.392501","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7362 Ack=7018 Win=27744 Len=0"
"207726","2016-09-25 08:08:48.888740","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"207785","2016-09-25 08:09:01.009885","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"207807","2016-09-25 08:09:04.020910","AmazonTe_56:cc:d3","Tp-LinkT_51:33:e9","EAPOL","113","Key (Group Message 2 of 2)"
"207848","2016-09-25 08:09:10.270798","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"207858","2016-09-25 08:09:13.627799","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7362 Ack=7059 Win=27744 Len=0"
"207859","2016-09-25 08:09:13.627910","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"207887","2016-09-25 08:09:18.630771","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"207927","2016-09-25 08:09:28.037175","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"208010","2016-09-25 08:09:37.295009","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"208043","2016-09-25 08:09:42.299860","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"208048","2016-09-25 08:09:43.657705","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"208051","2016-09-25 08:09:43.915644","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7444 Ack=7100 Win=27744 Len=0"
"208074","2016-09-25 08:09:48.880639","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"208107","2016-09-25 08:09:55.068113","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"208149","2016-09-25 08:10:04.323125","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"208195","2016-09-25 08:10:13.906892","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"208198","2016-09-25 08:10:14.104788","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7485 Ack=7141 Win=27744 Len=0"
"208199","2016-09-25 08:10:14.104909","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"208203","2016-09-25 08:10:14.361420","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7526 Ack=7182 Win=27744 Len=0"
"208222","2016-09-25 08:10:18.634335","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"208238","2016-09-25 08:10:22.091041","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"208260","2016-09-25 08:10:27.095069","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"208275","2016-09-25 08:10:31.344032","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"208466","2016-09-25 08:10:44.351260","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"208470","2016-09-25 08:10:44.572602","192.168.1.240","176.32.98.204","TCP","54","47060  >  443 [ACK] Seq=7567 Ack=7223 Win=27744 Len=0"
"208491","2016-09-25 08:10:49.115090","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"208493","2016-09-25 08:10:49.575829","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"208552","2016-09-25 08:10:58.370865","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"208597","2016-09-25 08:11:08.054470","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208598)"
"208599","2016-09-25 08:11:08.060346","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208600)"
"208601","2016-09-25 08:11:08.063973","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208602)"
"208603","2016-09-25 08:11:08.067735","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208604)"
"208605","2016-09-25 08:11:08.071938","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208606)"
"208607","2016-09-25 08:11:08.076553","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208608)"
"208609","2016-09-25 08:11:08.079597","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208610)"
"208611","2016-09-25 08:11:08.083443","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208612)"
"208613","2016-09-25 08:11:08.087556","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208614)"
"208615","2016-09-25 08:11:08.091408","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208616)"
"208617","2016-09-25 08:11:08.115652","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208618)"
"208619","2016-09-25 08:11:08.122731","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208620)"
"208621","2016-09-25 08:11:08.126409","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208622)"
"208623","2016-09-25 08:11:08.130195","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208624)"
"208625","2016-09-25 08:11:08.134813","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208626)"
"208627","2016-09-25 08:11:08.139689","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208628)"
"208629","2016-09-25 08:11:08.142093","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208630)"
"208631","2016-09-25 08:11:08.145973","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208632)"
"208634","2016-09-25 08:11:08.153699","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208635)"
"208636","2016-09-25 08:11:08.157890","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=52593/29133, ttl=64 (reply in 208637)"
"208638","2016-09-25 08:11:08.165635","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x8adf A www.example.com"
"208640","2016-09-25 08:11:08.170166","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x68b9 AAAA www.example.com"
"208642","2016-09-25 08:11:08.179888","192.168.1.240","93.184.216.34","TCP","74","42361  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=15905537 TSecr=0 WS=16"
"208644","2016-09-25 08:11:08.329535","192.168.1.240","93.184.216.34","TCP","66","42361  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=15905576 TSecr=1552819852"
"208645","2016-09-25 08:11:08.331011","192.168.1.240","93.184.216.34","TCP","66","42361  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=15905576 TSecr=1552819852"
"208646","2016-09-25 08:11:08.332754","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x1074 A www.example.net"
"208647","2016-09-25 08:11:08.333662","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x74e2 AAAA www.example.net"
"208650","2016-09-25 08:11:08.357130","192.168.1.240","93.184.216.34","TCP","74","42362  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=15905583 TSecr=0 WS=16"
"208652","2016-09-25 08:11:08.481681","192.168.1.240","93.184.216.34","TCP","66","42361  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=15905615 TSecr=1552819890"
"208654","2016-09-25 08:11:08.505299","192.168.1.240","93.184.216.34","TCP","66","42362  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=15905621 TSecr=2383099818"
"208655","2016-09-25 08:11:08.506006","192.168.1.240","93.184.216.34","TCP","66","42362  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=15905621 TSecr=2383099818"
"208656","2016-09-25 08:11:08.507979","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xd007 A www.example.org"
"208657","2016-09-25 08:11:08.508130","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xf409 AAAA www.example.org"
"208660","2016-09-25 08:11:08.533424","192.168.1.240","93.184.216.34","TCP","74","42363  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=15905628 TSecr=0 WS=16"
"208662","2016-09-25 08:11:08.661644","192.168.1.240","93.184.216.34","TCP","66","42362  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=15905661 TSecr=2383099855"
"208664","2016-09-25 08:11:08.684947","192.168.1.240","93.184.216.34","TCP","66","42363  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=15905667 TSecr=20776884"
"208665","2016-09-25 08:11:08.685079","192.168.1.240","93.184.216.34","TCP","66","42363  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=15905667 TSecr=20776884"
