"No.","Time","Source","Destination","Protocol","Length","Info"
"489639","2016-09-29 14:05:55.520661","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7249 Ack=6568 Win=27744 Len=0"
"489640","2016-09-29 14:05:55.521199","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"489650","2016-09-29 14:05:56.295634","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"489714","2016-09-29 14:06:03.778882","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"489823","2016-09-29 14:06:11.592944","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"489947","2016-09-29 14:06:25.548586","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"489950","2016-09-29 14:06:25.801541","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7331 Ack=6609 Win=27744 Len=0"
"489982","2016-09-29 14:06:30.811286","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"489983","2016-09-29 14:06:31.252083","192.168.1.240","132.163.4.101","NTP","90","NTP Version 4, client"
"490037","2016-09-29 14:06:36.493253","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"490065","2016-09-29 14:06:38.619190","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"490245","2016-09-29 14:06:55.793850","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"490249","2016-09-29 14:06:55.985466","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7372 Ack=6650 Win=27744 Len=0"
"490250","2016-09-29 14:06:55.986028","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"490255","2016-09-29 14:06:56.238067","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7413 Ack=6691 Win=27744 Len=0"
"490263","2016-09-29 14:06:57.828836","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"490337","2016-09-29 14:07:05.649985","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"490647","2016-09-29 14:07:24.854696","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"490678","2016-09-29 14:07:26.223753","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"490688","2016-09-29 14:07:26.431099","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7454 Ack=6732 Win=27744 Len=0"
"490689","2016-09-29 14:07:26.525526","192.168.1.240","198.38.16.1","NTP","90","NTP Version 4, client"
"490726","2016-09-29 14:07:31.446460","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"490740","2016-09-29 14:07:32.674701","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"490838","2016-09-29 14:07:40.769822","192.168.1.240","72.21.192.213","NTP","90","NTP Version 4, client"
"490998","2016-09-29 14:07:50.378788","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 490999)"
"491000","2016-09-29 14:07:50.389341","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491001)"
"491002","2016-09-29 14:07:50.392161","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491003)"
"491004","2016-09-29 14:07:50.410528","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491005)"
"491006","2016-09-29 14:07:50.423235","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491007)"
"491008","2016-09-29 14:07:50.441880","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491009)"
"491010","2016-09-29 14:07:50.458872","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491011)"
"491012","2016-09-29 14:07:50.475424","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491013)"
"491014","2016-09-29 14:07:50.477825","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491015)"
"491023","2016-09-29 14:07:50.533096","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491024)"
"491025","2016-09-29 14:07:50.540641","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491026)"
"491027","2016-09-29 14:07:50.562497","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491028)"
"491029","2016-09-29 14:07:50.582372","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491030)"
"491031","2016-09-29 14:07:50.611776","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491032)"
"491033","2016-09-29 14:07:50.619289","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491034)"
"491035","2016-09-29 14:07:50.623719","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491036)"
"491037","2016-09-29 14:07:50.626216","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491038)"
"491039","2016-09-29 14:07:50.629851","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491040)"
"491041","2016-09-29 14:07:50.633794","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491042)"
"491043","2016-09-29 14:07:50.638275","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=45797/58802, ttl=64 (reply in 491044)"
"491045","2016-09-29 14:07:50.645987","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x156f A www.example.com"
"491046","2016-09-29 14:07:50.646141","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x7ed8 AAAA www.example.com"
"491049","2016-09-29 14:07:50.677422","192.168.1.240","93.184.216.34","TCP","74","34769  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=109858170 TSecr=0 WS=16"
"491055","2016-09-29 14:07:50.834190","192.168.1.240","93.184.216.34","TCP","66","34769  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=109858211 TSecr=2732395108"
"491056","2016-09-29 14:07:50.834324","192.168.1.240","93.184.216.34","TCP","66","34769  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=109858211 TSecr=2732395108"
"491057","2016-09-29 14:07:50.835985","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xf515 A www.example.net"
"491058","2016-09-29 14:07:50.836134","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x3e26 AAAA www.example.net"
"491062","2016-09-29 14:07:50.860073","192.168.1.240","93.184.216.34","TCP","74","34770  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=109858217 TSecr=0 WS=16"
"491064","2016-09-29 14:07:50.985405","192.168.1.240","93.184.216.34","TCP","66","34769  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=109858250 TSecr=2732395148"
"491067","2016-09-29 14:07:51.008823","192.168.1.240","93.184.216.34","TCP","66","34770  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=109858256 TSecr=2732948263"
"491068","2016-09-29 14:07:51.009455","192.168.1.240","93.184.216.34","TCP","66","34770  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=109858256 TSecr=2732948263"
"491069","2016-09-29 14:07:51.011625","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x1f8c A www.example.org"
"491071","2016-09-29 14:07:51.013785","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xb112 AAAA www.example.org"
"491073","2016-09-29 14:07:51.038178","192.168.1.240","93.184.216.34","TCP","74","34771  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=109858263 TSecr=0 WS=16"
"491075","2016-09-29 14:07:51.162536","192.168.1.240","93.184.216.34","TCP","66","34770  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=109858295 TSecr=2732948300"
"491077","2016-09-29 14:07:51.185400","192.168.1.240","93.184.216.34","TCP","66","34771  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=109858301 TSecr=1793295945"
"491078","2016-09-29 14:07:51.185520","192.168.1.240","93.184.216.34","TCP","66","34771  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=109858301 TSecr=1793295945"
"491081","2016-09-29 14:07:51.336950","192.168.1.240","93.184.216.34","TCP","66","34771  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=109858340 TSecr=1793295982"
"491083","2016-09-29 14:07:51.882538","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"491128","2016-09-29 14:07:55.522200","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7454 Ack=6773 Win=27744 Len=0"
"491129","2016-09-29 14:07:55.522319","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"491149","2016-09-29 14:07:59.711852","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"491151","2016-09-29 14:07:59.786819","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"491202","2016-09-29 14:08:00.524282","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"491392","2016-09-29 14:08:18.909268","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"491455","2016-09-29 14:08:25.551963","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"491461","2016-09-29 14:08:25.801477","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7536 Ack=6814 Win=27744 Len=0"
"491469","2016-09-29 14:08:26.728953","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"491509","2016-09-29 14:08:30.766593","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"491655","2016-09-29 14:08:45.934565","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"491812","2016-09-29 14:08:53.760238","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"491866","2016-09-29 14:08:55.517513","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7536 Ack=6855 Win=27744 Len=0"
"491867","2016-09-29 14:08:55.517630","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"491935","2016-09-29 14:09:00.520426","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"492021","2016-09-29 14:09:06.675485","AmazonTe_56:cc:d3","Tp-LinkT_51:33:e9","EAPOL","113","Key (Group Message 2 of 2)"
"492099","2016-09-29 14:09:12.962100","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"492181","2016-09-29 14:09:20.782253","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"492235","2016-09-29 14:09:25.547483","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"492239","2016-09-29 14:09:25.812347","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7618 Ack=6896 Win=27744 Len=0"
"492283","2016-09-29 14:09:30.771151","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"492360","2016-09-29 14:09:39.989654","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"492429","2016-09-29 14:09:47.809557","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"492499","2016-09-29 14:09:55.528671","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7618 Ack=6937 Win=27744 Len=0"
"492500","2016-09-29 14:09:55.528792","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"492544","2016-09-29 14:10:00.532608","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"492693","2016-09-29 14:10:07.017001","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"492906","2016-09-29 14:10:14.835908","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"492948","2016-09-29 14:10:20.048205","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"492990","2016-09-29 14:10:25.548386","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"492994","2016-09-29 14:10:25.793625","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7700 Ack=6978 Win=27744 Len=0"
"493031","2016-09-29 14:10:30.770550","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"493053","2016-09-29 14:10:34.043818","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"493127","2016-09-29 14:10:41.865256","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"493215","2016-09-29 14:10:55.521334","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7700 Ack=7019 Win=27744 Len=0"
"493216","2016-09-29 14:10:55.521451","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"493238","2016-09-29 14:11:00.520393","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"493244","2016-09-29 14:11:01.071223","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"493360","2016-09-29 14:11:08.886847","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"493485","2016-09-29 14:11:25.548202","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"493489","2016-09-29 14:11:25.801427","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7782 Ack=7060 Win=27744 Len=0"
"493512","2016-09-29 14:11:28.108232","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"493533","2016-09-29 14:11:30.767628","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"493574","2016-09-29 14:11:35.911087","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"493706","2016-09-29 14:11:47.332957","192.168.1.240","132.163.4.101","NTP","90","NTP Version 4, client"
"493762","2016-09-29 14:11:55.125066","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"493765","2016-09-29 14:11:55.521275","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7782 Ack=7101 Win=27744 Len=0"
"493766","2016-09-29 14:11:55.521396","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"493815","2016-09-29 14:12:02.938352","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"494048","2016-09-29 14:12:22.149836","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"494070","2016-09-29 14:12:25.551002","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"494076","2016-09-29 14:12:25.805334","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7864 Ack=7142 Win=27744 Len=0"
"494110","2016-09-29 14:12:29.965722","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"494115","2016-09-29 14:12:30.371970","192.168.1.240","198.38.16.1","NTP","90","NTP Version 4, client"
"494119","2016-09-29 14:12:30.770356","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"494602","2016-09-29 14:12:49.179171","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"494605","2016-09-29 14:12:50.367758","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494606)"
"494607","2016-09-29 14:12:50.379070","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494608)"
"494609","2016-09-29 14:12:50.387782","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494610)"
"494611","2016-09-29 14:12:50.391746","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494612)"
"494613","2016-09-29 14:12:50.398750","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494614)"
"494615","2016-09-29 14:12:50.405313","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494616)"
"494617","2016-09-29 14:12:50.407287","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494618)"
"494619","2016-09-29 14:12:50.411227","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494620)"
"494621","2016-09-29 14:12:50.415010","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494622)"
"494623","2016-09-29 14:12:50.418783","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494624)"
"494625","2016-09-29 14:12:50.424285","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494626)"
"494627","2016-09-29 14:12:50.430769","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494628)"
"494629","2016-09-29 14:12:50.438599","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494630)"
"494631","2016-09-29 14:12:50.443123","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494632)"
"494633","2016-09-29 14:12:50.446247","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494634)"
"494635","2016-09-29 14:12:50.454615","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494636)"
"494637","2016-09-29 14:12:50.458008","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494638)"
"494639","2016-09-29 14:12:50.461951","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494640)"
"494641","2016-09-29 14:12:50.465727","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494642)"
"494643","2016-09-29 14:12:50.469785","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=58606/61156, ttl=64 (reply in 494644)"
"494645","2016-09-29 14:12:50.483596","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x488c A www.example.com"
"494647","2016-09-29 14:12:50.489484","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x0213 AAAA www.example.com"
"494649","2016-09-29 14:12:50.510104","192.168.1.240","93.184.216.34","TCP","74","57622  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=109934928 TSecr=0 WS=16"
"494653","2016-09-29 14:12:50.666120","192.168.1.240","93.184.216.34","TCP","66","57622  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=109934968 TSecr=132476891"
"494654","2016-09-29 14:12:50.666246","192.168.1.240","93.184.216.34","TCP","66","57622  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=109934968 TSecr=132476891"
"494655","2016-09-29 14:12:50.668102","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x56fd A www.example.net"
"494656","2016-09-29 14:12:50.668267","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x00f5 AAAA www.example.net"
"494659","2016-09-29 14:12:50.691733","192.168.1.240","93.184.216.34","TCP","74","57623  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=109934974 TSecr=0 WS=16"
"494661","2016-09-29 14:12:50.820093","192.168.1.240","93.184.216.34","TCP","66","57622  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=109935007 TSecr=132476930"
"494663","2016-09-29 14:12:50.840801","192.168.1.240","93.184.216.34","TCP","66","57623  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=109935013 TSecr=2733023219"
"494664","2016-09-29 14:12:50.841466","192.168.1.240","93.184.216.34","TCP","66","57623  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=109935013 TSecr=2733023219"
"494665","2016-09-29 14:12:50.844299","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xc106 A www.example.org"
"494666","2016-09-29 14:12:50.844450","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xf407 AAAA www.example.org"
"494669","2016-09-29 14:12:50.859141","192.168.1.240","93.184.216.34","TCP","74","57624  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=109935017 TSecr=0 WS=16"
"494673","2016-09-29 14:12:50.993387","192.168.1.240","93.184.216.34","TCP","66","57623  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=109935052 TSecr=2733023257"
"494675","2016-09-29 14:12:51.016554","192.168.1.240","93.184.216.34","TCP","66","57624  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=109935058 TSecr=2730244926"
"494676","2016-09-29 14:12:51.016963","192.168.1.240","93.184.216.34","TCP","66","57624  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=109935058 TSecr=2730244926"
"494678","2016-09-29 14:12:51.169167","192.168.1.240","93.184.216.34","TCP","66","57624  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=109935097 TSecr=2730244965"
"494737","2016-09-29 14:12:55.516589","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7864 Ack=7183 Win=27744 Len=0"
"494738","2016-09-29 14:12:55.518132","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"494746","2016-09-29 14:12:56.993401","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"494917","2016-09-29 14:13:16.204002","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"494960","2016-09-29 14:13:19.421784","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"495002","2016-09-29 14:13:24.022026","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"495003","2016-09-29 14:13:24.431577","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"495010","2016-09-29 14:13:25.548605","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"495020","2016-09-29 14:13:25.795646","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7946 Ack=7224 Win=27744 Len=0"
"495059","2016-09-29 14:13:30.770333","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"495168","2016-09-29 14:13:43.231672","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"495227","2016-09-29 14:13:51.046892","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"495265","2016-09-29 14:13:55.512575","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=7946 Ack=7265 Win=27744 Len=0"
"495266","2016-09-29 14:13:55.513152","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"495369","2016-09-29 14:14:10.258865","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"495438","2016-09-29 14:14:18.071182","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"495494","2016-09-29 14:14:23.086624","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"495569","2016-09-29 14:14:25.542473","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"495575","2016-09-29 14:14:25.797458","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=8028 Ack=7306 Win=27744 Len=0"
"495648","2016-09-29 14:14:30.750749","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"495709","2016-09-29 14:14:37.286296","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"495810","2016-09-29 14:14:45.098796","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"495911","2016-09-29 14:14:55.788309","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"495913","2016-09-29 14:14:55.970177","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=8069 Ack=7347 Win=27744 Len=0"
"495914","2016-09-29 14:14:55.970299","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"495921","2016-09-29 14:14:56.220163","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=8110 Ack=7388 Win=27744 Len=0"
"496000","2016-09-29 14:15:04.313228","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"496068","2016-09-29 14:15:12.122374","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"496181","2016-09-29 14:15:26.204703","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"496186","2016-09-29 14:15:26.415444","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=8151 Ack=7429 Win=27744 Len=0"
"496299","2016-09-29 14:15:31.341070","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"496301","2016-09-29 14:15:31.430674","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"496392","2016-09-29 14:15:39.149698","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"496418","2016-09-29 14:15:40.677439","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"496886","2016-09-29 14:15:55.970120","192.168.1.240","176.32.98.204","TCP","54","34235  >  443 [ACK] Seq=8151 Ack=7470 Win=27744 Len=0"
