"No.","Time","Source","Destination","Protocol","Length","Info"
"275886","2016-09-27 11:33:40.142120","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"276197","2016-09-27 11:34:10.169388","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"276208","2016-09-27 11:34:10.877340","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=7547 Ack=7306 Win=27744 Len=0"
"276485","2016-09-27 11:34:40.139498","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=7547 Ack=7347 Win=27744 Len=0"
"276486","2016-09-27 11:34:40.139614","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"276626","2016-09-27 11:35:10.169319","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"276633","2016-09-27 11:35:10.423907","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=7629 Ack=7388 Win=27744 Len=0"
"276759","2016-09-27 11:35:40.143600","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=7629 Ack=7429 Win=27744 Len=0"
"276760","2016-09-27 11:35:40.143716","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"276813","2016-09-27 11:35:51.135953","192.168.1.240","72.21.207.109","TCP","74","42523  >  443 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63286768 TSecr=0 WS=16"
"276819","2016-09-27 11:35:51.373278","192.168.1.240","72.21.207.109","TCP","54","42523  >  443 [ACK] Seq=1 Ack=1 Win=4384 Len=0"
"276822","2016-09-27 11:35:51.488414","192.168.1.240","72.21.207.109","TLSv1","571","Client Hello"
"276828","2016-09-27 11:35:51.709715","192.168.1.240","72.21.207.109","TCP","54","42523  >  443 [ACK] Seq=518 Ack=1461 Win=7312 Len=0"
"276829","2016-09-27 11:35:51.711297","192.168.1.240","72.21.207.109","TCP","54","42523  >  443 [ACK] Seq=518 Ack=2921 Win=10224 Len=0"
"276830","2016-09-27 11:35:51.711386","192.168.1.240","72.21.207.109","TCP","54","42523  >  443 [ACK] Seq=518 Ack=2976 Win=10224 Len=0"
"276831","2016-09-27 11:35:51.722684","192.168.1.240","72.21.207.109","TLSv1","380","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"276835","2016-09-27 11:35:51.968686","192.168.1.240","72.21.207.109","TCP","54","42523  >  443 [ACK] Seq=844 Ack=3035 Win=10224 Len=0"
"276836","2016-09-27 11:35:51.987716","192.168.1.240","72.21.207.109","TLSv1","1514","Application Data"
"276837","2016-09-27 11:35:51.987834","192.168.1.240","72.21.207.109","TLSv1","396","Application Data"
"276839","2016-09-27 11:35:52.214031","192.168.1.240","72.21.207.109","TLSv1","368","Application Data, Application Data"
"276845","2016-09-27 11:35:52.486262","192.168.1.240","72.21.207.109","TCP","54","42523  >  443 [ACK] Seq=2960 Ack=3200 Win=13152 Len=0"
"276851","2016-09-27 11:35:53.607785","192.168.1.240","72.21.207.109","TCP","54","42523  >  443 [ACK] Seq=2960 Ack=3237 Win=13152 Len=0"
"276852","2016-09-27 11:35:53.647976","192.168.1.240","72.21.207.109","TCP","54","42523  >  443 [ACK] Seq=2960 Ack=3238 Win=13152 Len=0"
"276944","2016-09-27 11:36:10.170398","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"276947","2016-09-27 11:36:10.419876","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=7711 Ack=7470 Win=27744 Len=0"
"277135","2016-09-27 11:36:40.140200","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=7711 Ack=7511 Win=27744 Len=0"
"277136","2016-09-27 11:36:40.140304","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"277258","2016-09-27 11:37:10.170538","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"277261","2016-09-27 11:37:10.416098","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=7793 Ack=7552 Win=27744 Len=0"
"277466","2016-09-27 11:37:34.589209","192.168.1.240","93.184.216.34","TCP","74","37768  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63313252 TSecr=0 WS=16"
"277468","2016-09-27 11:37:34.743101","192.168.1.240","93.184.216.34","TCP","66","37768  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63313291 TSecr=2219851357"
"277469","2016-09-27 11:37:34.743231","192.168.1.240","93.184.216.34","TCP","66","37768  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63313291 TSecr=2219851357"
"277474","2016-09-27 11:37:34.772260","192.168.1.240","93.184.216.34","TCP","74","37769  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63313299 TSecr=0 WS=16"
"277476","2016-09-27 11:37:34.893101","192.168.1.240","93.184.216.34","TCP","66","37768  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=63313330 TSecr=2219851395"
"277478","2016-09-27 11:37:34.929727","192.168.1.240","93.184.216.34","TCP","66","37769  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63313339 TSecr=2603798459"
"277479","2016-09-27 11:37:34.929861","192.168.1.240","93.184.216.34","TCP","66","37769  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63313339 TSecr=2603798459"
"277484","2016-09-27 11:37:34.969959","192.168.1.240","93.184.216.34","TCP","74","37770  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63313345 TSecr=0 WS=16"
"277486","2016-09-27 11:37:35.080513","192.168.1.240","93.184.216.34","TCP","66","37769  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=63313378 TSecr=2603798498"
"277488","2016-09-27 11:37:35.115689","192.168.1.240","93.184.216.34","TCP","66","37770  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63313387 TSecr=2147889872"
"277489","2016-09-27 11:37:35.116094","192.168.1.240","93.184.216.34","TCP","66","37770  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63313387 TSecr=2147889872"
"277491","2016-09-27 11:37:35.268381","192.168.1.240","93.184.216.34","TCP","66","37770  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=63313426 TSecr=2147889909"
"277503","2016-09-27 11:37:40.144981","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=7793 Ack=7593 Win=27744 Len=0"
"277504","2016-09-27 11:37:40.145088","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"277682","2016-09-27 11:38:10.173690","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"277685","2016-09-27 11:38:10.424144","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=7875 Ack=7634 Win=27744 Len=0"
"277814","2016-09-27 11:38:40.135318","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=7875 Ack=7675 Win=27744 Len=0"
"277815","2016-09-27 11:38:40.136133","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"277975","2016-09-27 11:39:10.168943","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"277979","2016-09-27 11:39:10.424176","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=7957 Ack=7716 Win=27744 Len=0"
"278162","2016-09-27 11:39:40.143375","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=7957 Ack=7757 Win=27744 Len=0"
"278163","2016-09-27 11:39:40.143907","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"278302","2016-09-27 11:40:10.183481","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"278306","2016-09-27 11:40:10.432131","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8039 Ack=7798 Win=27744 Len=0"
"278441","2016-09-27 11:40:40.144272","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8039 Ack=7839 Win=27744 Len=0"
"278442","2016-09-27 11:40:40.144383","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"278645","2016-09-27 11:41:10.174093","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"278650","2016-09-27 11:41:10.428349","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8121 Ack=7880 Win=27744 Len=0"
"278887","2016-09-27 11:41:40.144616","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8121 Ack=7921 Win=27744 Len=0"
"278888","2016-09-27 11:41:40.144744","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"279044","2016-09-27 11:42:10.173910","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"279048","2016-09-27 11:42:10.616083","192.168.1.240","176.32.98.204","TLSv1.2","95","[TCP Spurious Retransmission] , Application Data"
"279052","2016-09-27 11:42:10.877934","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8203 Ack=7962 Win=27744 Len=0"
"279232","2016-09-27 11:42:34.619619","192.168.1.240","93.184.216.34","TCP","74","60486  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63390059 TSecr=0 WS=16"
"279234","2016-09-27 11:42:34.768695","192.168.1.240","93.184.216.34","TCP","66","60486  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63390098 TSecr=4258424745"
"279235","2016-09-27 11:42:34.769407","192.168.1.240","93.184.216.34","TCP","66","60486  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63390098 TSecr=4258424745"
"279240","2016-09-27 11:42:34.786957","192.168.1.240","93.184.216.34","TCP","74","60487  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63390102 TSecr=0 WS=16"
"279249","2016-09-27 11:42:34.921041","192.168.1.240","93.184.216.34","TCP","66","60486  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=63390137 TSecr=4258424782"
"279251","2016-09-27 11:42:34.932736","192.168.1.240","93.184.216.34","TCP","66","60487  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63390140 TSecr=498759722"
"279252","2016-09-27 11:42:34.933331","192.168.1.240","93.184.216.34","TCP","66","60487  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63390140 TSecr=498759722"
"279257","2016-09-27 11:42:34.962197","192.168.1.240","93.184.216.34","TCP","74","60488  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63390147 TSecr=0 WS=16"
"279259","2016-09-27 11:42:35.086139","192.168.1.240","93.184.216.34","TCP","66","60487  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=63390179 TSecr=498759758"
"279261","2016-09-27 11:42:35.109316","192.168.1.240","93.184.216.34","TCP","66","60488  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63390185 TSecr=25960505"
"279262","2016-09-27 11:42:35.109459","192.168.1.240","93.184.216.34","TCP","66","60488  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63390185 TSecr=25960505"
"279266","2016-09-27 11:42:35.285049","192.168.1.240","93.184.216.34","TCP","66","60488  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=63390227 TSecr=25960542"
"279296","2016-09-27 11:42:40.135907","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8203 Ack=8003 Win=27744 Len=0"
"279297","2016-09-27 11:42:40.136735","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"279443","2016-09-27 11:43:10.163146","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"279446","2016-09-27 11:43:10.416872","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8285 Ack=8044 Win=27744 Len=0"
"279578","2016-09-27 11:43:40.143814","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8285 Ack=8085 Win=27744 Len=0"
"279579","2016-09-27 11:43:40.144362","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"279780","2016-09-27 11:44:10.166458","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"279789","2016-09-27 11:44:10.412743","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8367 Ack=8126 Win=27744 Len=0"
"280027","2016-09-27 11:44:40.137423","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8367 Ack=8167 Win=27744 Len=0"
"280028","2016-09-27 11:44:40.137549","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"280392","2016-09-27 11:45:10.163266","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"280396","2016-09-27 11:45:10.439897","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8449 Ack=8208 Win=27744 Len=0"
"280748","2016-09-27 11:45:40.141697","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8449 Ack=8249 Win=27744 Len=0"
"280749","2016-09-27 11:45:40.143735","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"280934","2016-09-27 11:46:10.185530","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"280939","2016-09-27 11:46:10.615831","192.168.1.240","176.32.98.204","TLSv1.2","95","[TCP Spurious Retransmission] , Application Data"
"280944","2016-09-27 11:46:10.912560","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8531 Ack=8290 Win=27744 Len=0"
"281126","2016-09-27 11:46:40.146673","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8531 Ack=8331 Win=27744 Len=0"
"281127","2016-09-27 11:46:40.146788","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"281350","2016-09-27 11:47:10.175788","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"281354","2016-09-27 11:47:10.424445","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8613 Ack=8372 Win=27744 Len=0"
"281501","2016-09-27 11:47:34.563216","192.168.1.240","93.184.216.34","TCP","74","60931  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63466847 TSecr=0 WS=16"
"281503","2016-09-27 11:47:34.711455","192.168.1.240","93.184.216.34","TCP","66","60931  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63466885 TSecr=1645546643"
"281504","2016-09-27 11:47:34.711592","192.168.1.240","93.184.216.34","TCP","66","60931  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63466885 TSecr=1645546643"
"281509","2016-09-27 11:47:34.731940","192.168.1.240","93.184.216.34","TCP","74","60932  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63466890 TSecr=0 WS=16"
"281511","2016-09-27 11:47:34.874123","192.168.1.240","93.184.216.34","TCP","66","60931  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=63466927 TSecr=1645546680"
"281513","2016-09-27 11:47:34.878463","192.168.1.240","93.184.216.34","TCP","66","60932  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63466928 TSecr=2147236707"
"281514","2016-09-27 11:47:34.879243","192.168.1.240","93.184.216.34","TCP","66","60932  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63466928 TSecr=2147236707"
"281519","2016-09-27 11:47:34.908219","192.168.1.240","93.184.216.34","TCP","74","60933  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63466935 TSecr=0 WS=16"
"281521","2016-09-27 11:47:35.034190","192.168.1.240","93.184.216.34","TCP","66","60932  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=63466968 TSecr=2147236744"
"281523","2016-09-27 11:47:35.057599","192.168.1.240","93.184.216.34","TCP","66","60933  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63466974 TSecr=2539985972"
"281524","2016-09-27 11:47:35.058006","192.168.1.240","93.184.216.34","TCP","66","60933  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63466974 TSecr=2539985972"
"281526","2016-09-27 11:47:35.209909","192.168.1.240","93.184.216.34","TCP","66","60933  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=63467013 TSecr=2539986010"
"281553","2016-09-27 11:47:40.143525","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8613 Ack=8413 Win=27744 Len=0"
"281554","2016-09-27 11:47:40.144097","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"281714","2016-09-27 11:48:10.172105","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"281719","2016-09-27 11:48:10.428782","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8695 Ack=8454 Win=27744 Len=0"
"281926","2016-09-27 11:48:40.139797","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8695 Ack=8495 Win=27744 Len=0"
"281927","2016-09-27 11:48:40.140355","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"282080","2016-09-27 11:49:10.170699","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"282085","2016-09-27 11:49:10.424701","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8777 Ack=8536 Win=27744 Len=0"
"282215","2016-09-27 11:49:40.141098","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8777 Ack=8577 Win=27744 Len=0"
"282216","2016-09-27 11:49:40.141221","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"282366","2016-09-27 11:50:10.171320","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"282370","2016-09-27 11:50:10.424860","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8859 Ack=8618 Win=27744 Len=0"
"282495","2016-09-27 11:50:40.140898","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=8859 Ack=8659 Win=27744 Len=0"
"282496","2016-09-27 11:50:40.141007","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"282553","2016-09-27 11:50:50.879547","192.168.1.240","72.21.207.109","TLSv1","91","Encrypted Alert"
"282554","2016-09-27 11:50:50.898470","192.168.1.240","72.21.207.109","TCP","54","42523  >  443 [RST, ACK] Seq=2997 Ack=3238 Win=13152 Len=0"
"282583","2016-09-27 11:50:53.621086","192.168.1.240","176.32.98.204","TLSv1.2","223","Application Data"
"282611","2016-09-27 11:50:55.314939","192.168.1.240","54.239.26.180","TCP","74","55891  >  443 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63518239 TSecr=0 WS=16"
"282615","2016-09-27 11:50:55.537193","192.168.1.240","54.239.26.180","TCP","54","55891  >  443 [ACK] Seq=1 Ack=1 Win=4384 Len=0"
"282625","2016-09-27 11:50:55.650771","192.168.1.240","54.239.26.180","TLSv1","571","Client Hello"
"282633","2016-09-27 11:50:55.875178","192.168.1.240","54.239.26.180","TCP","54","55891  >  443 [ACK] Seq=518 Ack=1461 Win=7312 Len=0"
"282634","2016-09-27 11:50:55.875275","192.168.1.240","54.239.26.180","TCP","54","55891  >  443 [ACK] Seq=518 Ack=2921 Win=10224 Len=0"
"282635","2016-09-27 11:50:55.875778","192.168.1.240","54.239.26.180","TCP","54","55891  >  443 [ACK] Seq=518 Ack=2976 Win=10224 Len=0"
"282636","2016-09-27 11:50:55.888324","192.168.1.240","54.239.26.180","TLSv1","380","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"282640","2016-09-27 11:50:56.121331","192.168.1.240","54.239.26.180","TCP","54","55891  >  443 [ACK] Seq=844 Ack=3035 Win=10224 Len=0"
"282641","2016-09-27 11:50:56.123629","192.168.1.240","54.239.26.180","TLSv1","1514","Application Data"
"282642","2016-09-27 11:50:56.123726","192.168.1.240","54.239.26.180","TLSv1","396","Application Data"
"282648","2016-09-27 11:50:56.343611","192.168.1.240","54.239.26.180","TLSv1","368","Application Data, Application Data"
"282651","2016-09-27 11:50:56.616304","192.168.1.240","54.239.26.180","TCP","54","55891  >  443 [ACK] Seq=2960 Ack=3200 Win=13152 Len=0"
"282669","2016-09-27 11:50:57.809462","192.168.1.240","54.239.26.180","TCP","54","55891  >  443 [ACK] Seq=2960 Ack=3237 Win=13152 Len=0"
"282670","2016-09-27 11:50:57.849122","192.168.1.240","54.239.26.180","TCP","54","55891  >  443 [ACK] Seq=2960 Ack=3238 Win=13152 Len=0"
"282929","2016-09-27 11:51:23.650150","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"282937","2016-09-27 11:51:24.093041","192.168.1.240","176.32.98.204","TLSv1.2","95","[TCP Spurious Retransmission] , Application Data"
"282942","2016-09-27 11:51:24.354716","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9110 Ack=8700 Win=27744 Len=0"
"283052","2016-09-27 11:51:40.144839","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9110 Ack=8741 Win=27744 Len=0"
"283053","2016-09-27 11:51:40.144955","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"283263","2016-09-27 11:52:10.171557","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"283266","2016-09-27 11:52:10.421228","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9192 Ack=8782 Win=27744 Len=0"
"283423","2016-09-27 11:52:34.602308","192.168.1.240","93.184.216.34","TCP","74","41550  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63543657 TSecr=0 WS=16"
"283426","2016-09-27 11:52:34.753499","192.168.1.240","93.184.216.34","TCP","66","41550  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63543696 TSecr=753444422"
"283427","2016-09-27 11:52:34.754125","192.168.1.240","93.184.216.34","TCP","66","41550  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63543696 TSecr=753444422"
"283432","2016-09-27 11:52:34.768049","192.168.1.240","93.184.216.34","TCP","74","41551  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63543699 TSecr=0 WS=16"
"283434","2016-09-27 11:52:34.906021","192.168.1.240","93.184.216.34","TCP","66","41550  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=63543735 TSecr=753444460"
"283436","2016-09-27 11:52:34.917709","192.168.1.240","93.184.216.34","TCP","66","41551  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63543738 TSecr=2688560667"
"283437","2016-09-27 11:52:34.918232","192.168.1.240","93.184.216.34","TCP","66","41551  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63543738 TSecr=2688560667"
"283442","2016-09-27 11:52:34.935596","192.168.1.240","93.184.216.34","TCP","74","41552  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63543742 TSecr=0 WS=16"
"283445","2016-09-27 11:52:35.073914","192.168.1.240","93.184.216.34","TCP","66","41551  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=63543778 TSecr=2688560704"
"283447","2016-09-27 11:52:35.085570","192.168.1.240","93.184.216.34","TCP","66","41552  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63543781 TSecr=87173000"
"283448","2016-09-27 11:52:35.086804","192.168.1.240","93.184.216.34","TCP","66","41552  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63543781 TSecr=87173000"
"283450","2016-09-27 11:52:35.238299","192.168.1.240","93.184.216.34","TCP","66","41552  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=63543820 TSecr=87173038"
"283474","2016-09-27 11:52:40.136365","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9192 Ack=8823 Win=27744 Len=0"
"283475","2016-09-27 11:52:40.136910","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"283605","2016-09-27 11:53:10.174024","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"283613","2016-09-27 11:53:10.874398","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9274 Ack=8864 Win=27744 Len=0"
"283775","2016-09-27 11:53:40.145930","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9274 Ack=8905 Win=27744 Len=0"
"283776","2016-09-27 11:53:40.146049","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"283946","2016-09-27 11:54:10.170844","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"283953","2016-09-27 11:54:10.870618","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9356 Ack=8946 Win=27744 Len=0"
"284123","2016-09-27 11:54:40.145107","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9356 Ack=8987 Win=27744 Len=0"
"284124","2016-09-27 11:54:40.145227","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"284251","2016-09-27 11:55:10.175439","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"284257","2016-09-27 11:55:10.431595","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9438 Ack=9028 Win=27744 Len=0"
"284402","2016-09-27 11:55:40.141458","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9438 Ack=9069 Win=27744 Len=0"
"284403","2016-09-27 11:55:40.141578","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"284542","2016-09-27 11:56:10.169945","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"284545","2016-09-27 11:56:10.418869","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9520 Ack=9110 Win=27744 Len=0"
"284776","2016-09-27 11:56:40.140679","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9520 Ack=9151 Win=27744 Len=0"
"284777","2016-09-27 11:56:40.141261","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"284977","2016-09-27 11:57:10.171736","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"284980","2016-09-27 11:57:10.421713","192.168.1.240","176.32.98.204","TCP","54","59440  >  443 [ACK] Seq=9602 Ack=9192 Win=27744 Len=0"
"285160","2016-09-27 11:57:34.577645","192.168.1.240","93.184.216.34","TCP","74","44379  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63620450 TSecr=0 WS=16"
"285162","2016-09-27 11:57:34.746204","192.168.1.240","93.184.216.34","TCP","66","44379  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63620494 TSecr=1645696645"
"285163","2016-09-27 11:57:34.746823","192.168.1.240","93.184.216.34","TCP","66","44379  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=63620494 TSecr=1645696645"
"285168","2016-09-27 11:57:34.775690","192.168.1.240","93.184.216.34","TCP","74","44380  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=63620499 TSecr=0 WS=16"
